"loan_amnt","term","int_rate","emp_length","home_ownership","annual_inc","purpose","addr_state","dti","delinq_2yrs","revol_util","total_acc","bad_loan","longest_credit_length","verification_status"
7200,"36 months",9.91,4,"OWN",53000.0,"credit_card","MA",16.14,0,77.30000000000001,17,0,11,"not verified"
8000,"36 months",10.65,0,"RENT",46330.0,"debt_consolidation","WA",6.53,0,53.5,18,0,10,"verified"
24575,"60 months",19.03,10,"MORTGAGE",59000.0,"credit_card","AL",19.75,0,63.7,25,1,17,"verified"
19000,"36 months",7.51,10,"MORTGAGE",95000.0,"debt_consolidation","PA",5.28,0,13.700000000000001,27,0,26,"verified"
14400,"36 months",15.27,10,"RENT",58977.0,"credit_card","CA",12.88,0,86.4,22,0,22,"verified"
8400,"36 months",12.69,1,"RENT",75000.0,"wedding","NJ",3.81,0,63.0,11,0,6,"verified"
7500,"36 months",12.69,2,"RENT",27000.0,"debt_consolidation","OR",13.82,0,67.60000000000001,15,0,20,"verified"
30000,"60 months",20.89,4,"MORTGAGE",72000.0,"debt_consolidation","NV",17.6,0,86.9,32,0,18,"verified"
10000,"36 months",7.51,2,"MORTGAGE",69077.0,"debt_consolidation","WA",17.37,0,63.800000000000004,22,0,17,"not verified"
22000,"60 months",17.27,2,"RENT",54329.0,"debt_consolidation","NY",7.91,0,77.10000000000001,29,0,6,"verified"
12000,"36 months",12.69,10,"RENT",200000.0,"debt_consolidation","NY",6.61,0,71.5,21,0,16,"verified"
5000,"36 months",12.69,1,"MORTGAGE",110000.0,"other","OH",20.02,0,62.800000000000004,44,0,17,"verified"
21000,"36 months",16.29,2,"RENT",63500.0,"debt_consolidation","NC",19.79,0,65.2,29,0,8,"verified"
24000,"36 months",8.9,2,"MORTGAGE",70000.0,"home_improvement","TX",1.77,0,36.2,19,0,26,"verified"
6000,"36 months",13.49,0,"RENT",30000.0,"medical","MD",10.8,0,86.30000000000001,20,0,10,"verified"
4800,"36 months",6.03,2,"RENT",54996.0,"other","NY",5.89,0,38.300000000000004,20,0,11,"not verified"
5000,"36 months",20.89,5,"RENT",21000.0,"other","WA",7.1400000000000015,0,99.2,4,1,4,"verified"
5850,"36 months",14.65,1,"RENT",38000.0,"credit_card","NH",23.59,0,91.80000000000001,36,0,10,"verified"
21000,"60 months",11.71,2,"RENT",75000.0,"credit_card","MA",8.88,0,82.7,21,0,12,"verified"
17475,"60 months",17.27,10,"RENT",56000.0,"other","NV",24.84,0,68.8,27,1,11,"verified"
4750,"36 months",8.9,2,"OWN",48000.0,"home_improvement","CA",10.07,0,3.7,7,0,15,"verified"
12000,"60 months",20.89,3,"MORTGAGE",100000.0,"debt_consolidation","CA",13.76,0,68.3,52,0,11,"not verified"
5275,"36 months",7.51,5,"OWN",50000.0,"other","RI",6.79,0,11.4,37,0,10,"not verified"
9175,"36 months",12.69,0,"RENT",28500.0,"debt_consolidation","SD",19.03,0,66.0,10,0,4,"verified"
9600,"36 months",16.77,5,"RENT",37000.0,"credit_card","FL",19.62,0,58.6,8,0,9,"verified"
34475,"60 months",14.27,8,"RENT",60000.0,"debt_consolidation","GA",20.02,0,53.2,36,1,15,"verified"
22500,"36 months",14.27,7,"RENT",70000.0,"debt_consolidation","NJ",12.07,0,36.7,20,0,10,"verified"
12000,"60 months",22.06,1,"RENT",80000.0,"medical","WA",8.540000000000001,0,9.8,5,0,3,"verified"
12000,"36 months",6.03,,"OWN",40000.0,"credit_card","GA",18.75,0,51.1,25,0,30,"verified"
10050,"60 months",17.27,10,"MORTGAGE",74143.68000000001,"home_improvement","KS",17.54,0,89.9,16,1,7,"verified"
15000,"36 months",17.27,,"OWN",57000.0,"debt_consolidation","CA",12.08,0,89.0,13,0,5,"verified"
19400,"36 months",12.69,0,"RENT",50000.0,"credit_card","CA",17.66,0,72.3,25,0,14,"verified"
10000,"36 months",15.27,0,"RENT",42000.0,"credit_card","FL",16.37,0,81.7,36,1,14,"verified"
10000,"36 months",15.27,1,"OWN",53000.0,"credit_card","PA",13.77,0,68.7,35,0,31,"not verified"
4800,"36 months",10.65,6,"RENT",22000.0,"debt_consolidation","CA",8.07,0,35.5,15,0,5,"verified"
35000,"60 months",11.71,3,"MORTGAGE",90000.0,"small_business","CA",8.07,0,25.3,19,1,7,"verified"
18200,"36 months",11.71,10,"RENT",42000.0,"debt_consolidation","WI",20.37,0,59.6,41,1,11,"verified"
6400,"36 months",12.69,3,"RENT",35000.0,"credit_card","PA",14.33,0,69.60000000000001,18,0,7,"not verified"
2500,"36 months",15.27,6,"RENT",40000.0,"debt_consolidation","IL",15.27,0,67.3,11,0,5,"not verified"
6300,"36 months",9.91,10,"RENT",49000.0,"credit_card","VA",12.61,0,93.9,25,0,13,"verified"
4400,"36 months",11.71,5,"RENT",38000.0,"credit_card","MD",7.86,0,57.300000000000004,9,0,5,"verified"
6000,"36 months",12.69,8,"MORTGAGE",118000.0,"credit_card","VA",11.5,0,89.2,13,0,15,"not verified"
17000,"60 months",13.49,9,"RENT",53000.0,"debt_consolidation","NC",21.03,0,84.60000000000001,12,1,17,"not verified"
18000,"36 months",7.9,10,"MORTGAGE",60000.0,"debt_consolidation","SD",21.22,0,71.5,28,0,15,"verified"
10000,"36 months",12.69,4,"MORTGAGE",44000.0,"debt_consolidation","NJ",14.56,0,55.6,10,0,5,"verified"
16000,"60 months",11.71,5,"MORTGAGE",52000.0,"credit_card","WI",19.73,0,64.0,23,0,11,"verified"
34000,"36 months",17.580000000000002,4,"RENT",65000.0,"debt_consolidation","WI",16.87,0,64.7,27,0,9,"verified"
11100,"36 months",15.27,6,"RENT",45000.0,"debt_consolidation","NY",4.64,0,95.80000000000001,9,1,15,"verified"
5000,"36 months",11.71,0,"OWN",20000.0,"credit_card","NY",11.4,0,93.9,6,0,7,"verified"
21000,"60 months",17.27,7,"OWN",42000.0,"debt_consolidation","NY",15.8,0,74.2,10,1,11,"verified"
10625,"36 months",11.71,0,"RENT",25000.0,"debt_consolidation","DE",15.120000000000001,0,76.7,22,0,11,"verified"
18500,"36 months",7.51,1,"RENT",112000.0,"debt_consolidation","MD",9.02,0,9.8,26,1,15,"verified"
3600,"36 months",12.42,5,"MORTGAGE",30000.0,"debt_consolidation","MO",16.44,0,84.9,21,0,7,"verified"
8500,"36 months",15.96,,"RENT",27050.0,"credit_card","GA",10.25,0,62.7,10,1,6,"verified"
12000,"36 months",8.9,5,"MORTGAGE",35000.0,"credit_card","PA",10.35,0,81.2,19,0,16,"not verified"
11700,"36 months",11.71,6,"RENT",30000.0,"credit_card","NY",22.48,0,89.5,30,0,11,"verified"
15000,"36 months",14.27,2,"RENT",70000.0,"debt_consolidation","NJ",15.05,0,67.2,29,0,15,"verified"
13000,"36 months",9.91,10,"MORTGAGE",105000.0,"debt_consolidation","CA",14.96,0,80.2,33,0,12,"verified"
9500,"36 months",12.69,5,"MORTGAGE",52000.0,"debt_consolidation","GA",18.95,0,64.5,11,1,8,"not verified"
20000,"36 months",13.49,6,"MORTGAGE",47000.0,"home_improvement","CA",19.86,0,86.4,22,0,5,"verified"
6000,"36 months",8.9,5,"RENT",24000.0,"credit_card","FL",11.55,0,88.7,9,0,11,"verified"
13000,"36 months",17.27,6,"RENT",67000.0,"debt_consolidation","MD",20.61,0,45.0,23,0,8,"verified"
14400,"36 months",6.62,4,"RENT",50000.0,"debt_consolidation","MA",25.1,0,65.10000000000001,23,0,26,"not verified"
5000,"36 months",7.9,5,"MORTGAGE",48996.0,"debt_consolidation","GA",28.07,0,58.6,42,0,15,"verified"
12000,"60 months",18.25,5,"RENT",165000.0,"debt_consolidation","NY",6.2700000000000005,1,63.1,19,1,13,"verified"
25000,"36 months",11.71,10,"RENT",70000.0,"debt_consolidation","NY",17.14,0,48.400000000000006,25,0,16,"verified"
21650,"60 months",19.03,7,"OWN",49000.0,"debt_consolidation","IL",17.19,0,72.7,14,0,14,"verified"
19500,"60 months",16.77,10,"MORTGAGE",85470.0,"debt_consolidation","TX",20.04,0,56.900000000000006,39,0,15,"verified"
5000,"36 months",7.51,,"RENT",84855.0,"other","MD",14.14,0,20.5,18,1,23,"verified"
5200,"36 months",14.65,10,"RENT",32160.0,"debt_consolidation","CA",23.47,0,33.2,16,0,28,"verified"
6000,"36 months",13.49,8,"MORTGAGE",50000.0,"debt_consolidation","TX",23.86,2,24.6,58,0,14,"not verified"
4000,"36 months",18.64,10,"RENT",47000.0,"other","NC",12.94,0,99.0,7,1,6,"verified"
15000,"36 months",12.69,4,"RENT",62000.0,"debt_consolidation","NY",18.77,0,43.800000000000004,19,1,6,"not verified"
8000,"36 months",11.71,2,"RENT",115000.0,"credit_card","CA",2.07,0,76.2,12,0,22,"verified"
16500,"36 months",17.27,10,"MORTGAGE",64000.0,"credit_card","GA",7.97,0,96.0,13,1,11,"verified"
11900,"60 months",12.42,4,"RENT",96000.0,"vacation","VA",7.67,0,7.6,20,0,5,"verified"
4000,"36 months",15.27,,"OWN",25000.0,"debt_consolidation","TX",12.620000000000001,0,91.0,9,1,8,"not verified"
12000,"36 months",9.91,10,"RENT",40100.0,"debt_consolidation","OR",24.27,0,71.5,24,0,22,"verified"
10200,"36 months",6.03,10,"MORTGAGE",75000.0,"debt_consolidation","AR",10.100000000000001,0,42.7,31,0,14,"not verified"
12000,"36 months",11.71,6,"RENT",95000.0,"debt_consolidation","FL",19.73,0,96.2,30,0,15,"not verified"
3000,"36 months",11.71,3,"RENT",55000.0,"credit_card","IL",9.75,0,92.7,19,1,10,"not verified"
3500,"36 months",10.65,10,"MORTGAGE",175000.0,"medical","MI",16.490000000000002,0,63.7,54,1,20,"verified"
11000,"36 months",6.62,10,"RENT",37000.0,"credit_card","CA",18.78,0,64.8,17,0,10,"not verified"
17000,"36 months",12.42,6,"OWN",60500.0,"debt_consolidation","WV",17.91,0,61.5,31,0,12,"not verified"
15000,"36 months",15.96,10,"OWN",60000.0,"credit_card","TX",19.52,0,73.2,19,0,9,"verified"
12000,"36 months",7.51,7,"RENT",52000.0,"credit_card","CA",24.16,0,70.10000000000001,18,0,13,"not verified"
29100,"60 months",23.91,0,"RENT",95000.0,"debt_consolidation","NY",16.41,1,99.7,22,0,9,"verified"
5000,"36 months",14.65,,"MORTGAGE",48000.0,"home_improvement","TX",19.57,0,74.3,26,0,25,"not verified"
25850,"36 months",7.9,10,"MORTGAGE",60000.0,"credit_card","NY",8.86,0,31.200000000000003,61,0,13,"verified"
16400,"36 months",15.96,6,"OWN",140000.0,"credit_card","CA",12.71,0,89.5,21,0,16,"verified"
12000,"36 months",12.69,2,"MORTGAGE",65000.0,"credit_card","FL",14.97,0,78.9,12,0,21,"verified"
9600,"36 months",15.96,9,"MORTGAGE",47000.0,"credit_card","NV",18.69,0,87.2,23,0,15,"not verified"
8000,"36 months",7.51,0,"RENT",28000.0,"debt_consolidation","FL",19.46,0,46.5,15,0,7,"verified"
17500,"60 months",10.65,10,"RENT",45256.0,"debt_consolidation","IL",22.01,0,63.7,44,1,11,"verified"
16000,"60 months",19.91,1,"RENT",70000.0,"debt_consolidation","DC",10.71,0,96.9,4,0,9,"verified"
35000,"60 months",19.91,7,"MORTGAGE",165000.0,"other","UT",16.330000000000002,0,25.6,37,1,15,"verified"
4000,"36 months",7.9,5,"RENT",70000.0,"credit_card","CA",17.330000000000002,0,54.1,21,0,11,"not verified"
1500,"36 months",14.27,1,"RENT",90000.0,"major_purchase","PA",9.450000000000001,0,61.400000000000006,28,0,13,"not verified"
8000,"36 months",12.42,2,"RENT",30000.0,"debt_consolidation","NY",13.280000000000001,0,82.0,15,0,5,"verified"
8000,"36 months",10.65,5,"RENT",38000.0,"debt_consolidation","MN",16.830000000000002,0,59.900000000000006,18,0,13,"not verified"
25000,"60 months",13.49,6,"RENT",45000.0,"vacation","CA",3.65,0,0.4,5,0,5,"verified"
4000,"36 months",8.9,10,"MORTGAGE",50000.0,"home_improvement","FL",22.63,0,70.8,44,0,18,"not verified"
10000,"36 months",11.71,5,"RENT",27000.0,"credit_card","PA",14.13,0,76.9,14,0,16,"verified"
10000,"36 months",12.42,2,"RENT",40000.0,"debt_consolidation","WA",23.07,0,67.0,13,0,7,"verified"
6000,"36 months",8.9,1,"RENT",28675.92,"credit_card","CT",21.47,0,68.7,15,0,9,"verified"
18000,"36 months",7.9,10,"MORTGAGE",72000.0,"debt_consolidation","CA",15.05,0,69.4,21,0,16,"verified"
3300,"36 months",11.71,2,"RENT",90000.0,"debt_consolidation","CA",7.21,0,60.300000000000004,5,0,6,"not verified"
15000,"36 months",15.27,3,"RENT",70000.0,"debt_consolidation","CA",8.25,0,91.80000000000001,16,1,10,"verified"
6000,"36 months",9.91,10,"MORTGAGE",127000.0,"other","VA",18.77,0,91.7,30,0,18,"not verified"
35000,"60 months",19.42,3,"MORTGAGE",70000.0,"debt_consolidation","MN",19.17,0,66.9,38,1,11,"verified"
20000,"60 months",18.25,2,"RENT",62500.0,"debt_consolidation","CA",20.830000000000002,0,52.300000000000004,53,0,11,"verified"
12200,"60 months",14.27,8,"MORTGAGE",35000.0,"debt_consolidation","IL",13.13,0,26.0,20,1,14,"verified"
4200,"36 months",13.49,6,"RENT",55044.48,"moving","IL",8.74,0,6.0,10,0,6,"verified"
25000,"60 months",16.77,10,"RENT",81000.0,"credit_card","IL",12.620000000000001,0,70.9,25,1,22,"verified"
22575,"60 months",21.28,3,"OWN",45000.0,"debt_consolidation","KY",12.99,0,78.9,24,0,11,"verified"
20000,"36 months",14.65,4,"MORTGAGE",90000.0,"credit_card","TX",18.17,0,69.5,23,0,11,"verified"
18000,"60 months",15.27,3,"RENT",60000.0,"debt_consolidation","AZ",9.600000000000001,0,70.2,31,0,9,"verified"
10000,"36 months",12.42,10,"MORTGAGE",76500.0,"major_purchase","NY",12.31,0,19.1,32,0,21,"verified"
12000,"36 months",9.91,8,"MORTGAGE",63000.0,"credit_card","TX",16.48,0,75.10000000000001,26,0,22,"not verified"
8000,"36 months",10.65,8,"OWN",57000.0,"debt_consolidation","NC",20.53,0,69.2,16,0,10,"not verified"
7175,"36 months",7.9,4,"RENT",60000.0,"small_business","AZ",7.9,0,94.1,15,1,25,"not verified"
15000,"36 months",12.69,5,"RENT",80000.0,"credit_card","NY",6.55,0,70.60000000000001,11,0,5,"not verified"
35000,"60 months",14.27,10,"MORTGAGE",100800.0,"small_business","FL",22.5,0,0.7000000000000001,34,0,13,"verified"
12000,"36 months",12.69,10,"RENT",47840.0,"debt_consolidation","WA",9.73,0,80.10000000000001,33,0,19,"not verified"
35000,"60 months",18.64,10,"MORTGAGE",110000.0,"debt_consolidation","TX",16.400000000000002,0,63.6,35,0,21,"verified"
20000,"60 months",18.64,4,"MORTGAGE",55800.0,"other","CA",9.91,0,87.2,28,0,5,"verified"
15000,"36 months",6.03,3,"OWN",130000.0,"home_improvement","CA",10.94,0,14.600000000000001,41,0,13,"verified"
12500,"36 months",11.71,5,"RENT",80000.0,"credit_card","NY",5.86,0,79.2,10,0,8,"verified"
15000,"36 months",13.49,10,"RENT",60000.0,"credit_card","NY",7.800000000000001,1,80.9,30,0,19,"verified"
16750,"36 months",17.580000000000002,0,"RENT",48000.0,"debt_consolidation","NY",15.68,0,87.0,18,0,6,"verified"
8000,"36 months",7.51,9,"RENT",54600.0,"debt_consolidation","MN",15.120000000000001,0,37.6,31,0,12,"verified"
10400,"36 months",11.71,3,"OWN",35000.0,"credit_card","FL",13.06,0,73.60000000000001,12,0,5,"not verified"
6000,"36 months",12.42,5,"RENT",42000.0,"major_purchase","NJ",16.66,0,91.1,14,0,5,"not verified"
7000,"36 months",8.9,4,"RENT",85000.0,"debt_consolidation","NY",7.07,0,33.1,18,0,5,"verified"
10000,"36 months",15.96,2,"RENT",47500.0,"debt_consolidation","WA",24.71,0,65.4,10,0,5,"verified"
12000,"36 months",6.03,6,"MORTGAGE",243600.0,"medical","FL",6.45,0,19.700000000000003,18,0,15,"verified"
12000,"60 months",15.27,9,"MORTGAGE",38417.6,"credit_card","WA",10.370000000000001,0,93.9,13,0,11,"not verified"
17000,"60 months",20.89,5,"MORTGAGE",84000.0,"home_improvement","TX",10.19,0,76.9,16,1,15,"verified"
16000,"36 months",14.65,7,"MORTGAGE",70000.0,"debt_consolidation","NJ",4.99,0,43.300000000000004,6,1,4,"verified"
10000,"60 months",15.96,1,"RENT",56496.0,"debt_consolidation","MI",18.84,0,23.1,26,1,17,"verified"
8000,"36 months",6.62,10,"OWN",42240.0,"credit_card","FL",12.33,0,53.5,25,1,11,"not verified"
24000,"60 months",20.3,7,"RENT",152000.0,"debt_consolidation","CA",13.280000000000001,0,95.80000000000001,24,0,13,"verified"
7700,"36 months",12.42,2,"RENT",30000.0,"debt_consolidation","MN",13.96,0,93.2,12,0,7,"verified"
15000,"36 months",7.9,7,"RENT",47000.0,"credit_card","CO",17.36,0,60.0,18,0,6,"not verified"
30000,"60 months",18.64,10,"OWN",120000.0,"credit_card","CA",9.17,0,66.0,29,1,12,"verified"
12000,"36 months",11.71,6,"MORTGAGE",50000.0,"credit_card","MN",10.15,0,77.80000000000001,15,0,5,"not verified"
1200,"36 months",7.9,10,"MORTGAGE",39000.0,"home_improvement","OK",29.26,0,94.9,14,0,18,"verified"
9000,"36 months",7.51,4,"RENT",26976.0,"debt_consolidation","GA",11.34,0,29.200000000000003,13,0,5,"not verified"
12000,"60 months",13.49,10,"RENT",50000.0,"debt_consolidation","CA",12.620000000000001,0,69.7,11,0,16,"not verified"
5000,"36 months",7.9,,"RENT",30000.0,"debt_consolidation","MA",12.64,0,94.80000000000001,14,0,12,"not verified"
10400,"36 months",14.27,4,"MORTGAGE",45000.0,"debt_consolidation","IL",21.87,0,87.10000000000001,18,0,7,"not verified"
3500,"36 months",10.65,10,"MORTGAGE",57700.0,"small_business","NV",12.4,0,5.2,30,0,18,"not verified"
15000,"36 months",12.42,1,"RENT",90000.0,"debt_consolidation","FL",11.200000000000001,0,77.10000000000001,13,1,8,"not verified"
10000,"36 months",6.03,10,"MORTGAGE",80000.0,"debt_consolidation","TX",10.66,0,33.9,37,0,27,"not verified"
8400,"36 months",7.51,10,"RENT",72000.0,"debt_consolidation","AK",20.75,1,16.0,23,1,15,"verified"
12000,"36 months",9.91,4,"RENT",90000.0,"debt_consolidation","NY",4.84,0,49.1,6,0,13,"not verified"
22750,"60 months",20.3,0,"MORTGAGE",47840.0,"debt_consolidation","FL",19.31,0,62.800000000000004,16,1,21,"verified"
8875,"36 months",8.9,10,"MORTGAGE",58000.0,"debt_consolidation","TX",28.84,0,64.5,22,0,9,"verified"
5000,"60 months",14.27,0,"RENT",17000.0,"major_purchase","GA",12.85,0,51.7,19,1,6,"verified"
11200,"36 months",6.62,10,"OWN",45000.0,"debt_consolidation","OH",18.64,0,52.300000000000004,23,0,10,"not verified"
4000,"36 months",13.49,0,"RENT",90000.0,"other","CA",12.790000000000001,0,47.5,15,0,8,"verified"
15000,"36 months",12.69,5,"RENT",75000.0,"debt_consolidation","CA",7.97,0,43.5,26,0,6,"not verified"
15000,"36 months",7.9,10,"OWN",125000.0,"house","OH",10.64,0,0.0,22,0,30,"verified"
2500,"36 months",12.69,5,"RENT",45000.0,"debt_consolidation","MN",10.61,0,57.400000000000006,25,0,8,"not verified"
14000,"60 months",13.49,10,"OWN",35000.0,"debt_consolidation","WI",13.68,0,81.80000000000001,7,1,11,"verified"
6625,"36 months",6.03,10,"RENT",16800.0,"other","CA",20.29,0,9.5,17,0,22,"verified"
10000,"36 months",6.62,2,"RENT",45000.0,"debt_consolidation","IL",24.240000000000002,0,0.0,18,0,12,"verified"
12000,"60 months",19.03,9,"RENT",45000.0,"debt_consolidation","IL",9.01,0,78.0,12,0,6,"not verified"
14000,"36 months",14.65,6,"RENT",85000.0,"credit_card","GA",5.55,0,70.9,15,0,16,"not verified"
35000,"36 months",8.9,3,"MORTGAGE",84500.0,"debt_consolidation","FL",2.47,0,15.200000000000001,38,0,25,"verified"
12875,"36 months",7.9,4,"MORTGAGE",57000.0,"credit_card","MN",23.16,0,66.7,20,0,10,"verified"
1400,"36 months",8.9,,"MORTGAGE",30108.0,"debt_consolidation","MI",20.29,0,33.4,40,1,25,"not verified"
22000,"36 months",17.580000000000002,9,"MORTGAGE",72000.0,"credit_card","TX",18.7,0,71.60000000000001,26,0,9,"verified"
12000,"36 months",16.29,10,"RENT",53000.0,"debt_consolidation","FL",22.26,0,96.80000000000001,13,0,12,"verified"
9000,"36 months",8.9,5,"RENT",25600.0,"debt_consolidation","CA",17.67,0,60.800000000000004,13,0,8,"not verified"
12000,"36 months",14.65,10,"RENT",66000.0,"credit_card","CA",8.76,0,59.300000000000004,32,0,15,"verified"
17000,"60 months",19.03,10,"RENT",57000.0,"debt_consolidation","FL",8.72,1,57.400000000000006,22,0,6,"not verified"
18000,"60 months",16.77,2,"MORTGAGE",55000.0,"debt_consolidation","CO",11.67,0,77.30000000000001,13,0,13,"not verified"
2000,"36 months",6.03,1,"RENT",33000.0,"major_purchase","SC",11.42,0,31.700000000000003,13,0,15,"not verified"
8000,"36 months",12.42,10,"MORTGAGE",80000.0,"debt_consolidation","CO",6.57,0,94.30000000000001,14,0,9,"verified"
10000,"36 months",12.42,6,"RENT",32000.0,"credit_card","FL",23.93,0,80.60000000000001,13,0,5,"verified"
6900,"36 months",12.42,7,"MORTGAGE",35000.0,"debt_consolidation","FL",23.830000000000002,0,72.4,14,0,7,"verified"
6000,"36 months",7.9,10,"MORTGAGE",44720.0,"debt_consolidation","NV",11.81,0,70.7,12,0,10,"not verified"
13000,"36 months",12.42,0,"RENT",170000.0,"other","NY",9.41,0,88.9,32,0,32,"verified"
18650,"36 months",9.91,0,"MORTGAGE",50000.0,"debt_consolidation","IL",21.31,0,81.5,26,0,23,"verified"
2400,"36 months",10.65,8,"RENT",43080.0,"debt_consolidation","CO",21.67,0,75.4,14,1,13,"not verified"
8000,"36 months",12.42,3,"RENT",60000.0,"debt_consolidation","IL",22.02,0,66.5,14,0,7,"not verified"
5000,"36 months",6.62,3,"OWN",32500.0,"other","LA",16.32,0,27.700000000000003,29,1,8,"not verified"
20000,"60 months",17.580000000000002,2,"MORTGAGE",42000.0,"debt_consolidation","CA",8.91,0,66.5,13,0,11,"verified"
4800,"36 months",6.03,6,"MORTGAGE",50000.0,"major_purchase","AZ",5.5200000000000005,0,0.0,19,0,16,"not verified"
30000,"36 months",9.91,10,"RENT",55000.0,"debt_consolidation","FL",13.370000000000001,0,38.6,21,0,17,"verified"
25000,"60 months",22.06,5,"MORTGAGE",93500.0,"credit_card","MO",10.84,0,83.9,18,0,13,"verified"
9250,"36 months",10.65,,"OWN",20000.0,"debt_consolidation","PA",9.18,0,48.400000000000006,12,0,10,"verified"
2400,"36 months",9.91,10,"MORTGAGE",72000.0,"wedding","NJ",17.38,0,80.80000000000001,41,1,16,"verified"
12000,"60 months",18.25,10,"MORTGAGE",75000.0,"debt_consolidation","CA",17.2,0,91.1,21,0,24,"verified"
3000,"36 months",13.49,10,"MORTGAGE",70000.0,"car","GA",15.17,0,92.6,23,0,25,"not verified"
12000,"36 months",13.49,5,"MORTGAGE",40000.0,"debt_consolidation","FL",13.65,0,50.2,14,0,5,"not verified"
10000,"36 months",17.580000000000002,10,"RENT",30000.0,"credit_card","MN",16.56,0,88.10000000000001,14,1,4,"verified"
10000,"36 months",13.49,0,"RENT",26400.0,"debt_consolidation","MA",13.950000000000001,0,78.0,12,1,9,"verified"
20000,"36 months",16.77,3,"MORTGAGE",65000.0,"debt_consolidation","TX",10.43,0,76.60000000000001,21,0,13,"verified"
16000,"36 months",7.9,9,"MORTGAGE",70000.0,"home_improvement","CA",9.0,0,37.800000000000004,23,0,9,"not verified"
22800,"60 months",17.27,8,"RENT",68000.0,"credit_card","FL",10.02,0,65.60000000000001,20,1,11,"verified"
